更新时间,#genre#
20250816 05:06,url


RespoTime,whitelist,#genre#
921.20ms,求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-3.m3u8
921.24ms,「B站」使命召唤•手游,http://live.iill.top/bilibili.php?id=22741849
921.41ms,08-14 19:30-全运会篮球资格赛-全运会女篮资格赛B组-浙江75:78辽宁-全场回放（原声）,http://caonima.pendy.dpdns.org/migu/957182602?token=qCE7lHII47_L5eXMbMMo7KO7HuaitWUYHxsaqjtueiF_U4w-WlY9gQazbmhava00VgH_NC7zVG2nMmKOCxf4Uw&auth=
921.42ms,三立新闻,https://stream1.freetv.fun/san-li-xin-wen-6.ctv
921.55ms,真的好想你,http://em.21dtv.com/songs/60058099.mkv
922.16ms,是酒也是泪,https://alimov2.a.kwimgs.com/upic/2022/06/08/08/BMjAyMjA2MDgwODAyMTFfOTU2MzA3MDg4Xzc2Mjg5NDI5NjA2XzJfMw==_b_B341a133fce010d62694991d47b5b6744.mp4
922.18ms,黑龙江都市女性广播,https://satellitepull.cnr.cn/live/wx32hljnxgb/playlist.m3u8
922.29ms,山东教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
922.59ms,CCTV12,http://live.catvod.com/catvod.php?id=cctv12
922.73ms,08-15 16:50_其他比赛_2025/26赛季亚冠精英联赛-联赛阶段抽签仪式-肖天宇 陈瑞阳,http://caonima.pendy.dpdns.org/iqiyievent/live/5867542364087623?token=QuGq37x66AMXRTDidej40ImNCaxnX42G19m9BwaDg714WIAUTCVzyLF04dk6HAjctqK8D1I3TVYX_RS2r8XqPZ-89r4Ie4SeL-76Wy2WDokP3uRZ2H3H8aT7sapENhXg5l3GO9I5OUbNPPQuHC1ARXPC5L4kJqbW2-owv2wpH597ZU_CEr8FQPXpbRDg1ip9&auth=
922.78ms,家庭影院,https://stream1.freetv.fun/jia-ting-ying-yuan-11.ctv
922.82ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-9.ctv
922.98ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-27.ctv
923.01ms,歌团★099,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240030505796.mp4
923.69ms,非同一般的友谊,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fc5b68979baa47e6ab90db7e78b43364/1200.m3u8
923.69ms,08-15 00:30_奥沙利文大战囧哥 霍金斯PK韦克林_奥沙利文大战囧哥 霍金斯PK韦克林_1号桌,http://one.loiey.top:55488/migu/956889686.m3u8?migutoken=99054c3eed145ac49029c58e9818d3f8cf9470acd2ae0e95d999fdaeca2d6135cb5be4514c3312bd5b233dfedabed92ddfc845aea34be67897eb103a0e4c01b1595b6b5d3d8351359d980907
923.80ms,世界地理,http://ygbh.site/php/bfgd.php?id=177
924.37ms,新三国,https://live.iill.top/douyu/12463728
924.37ms,我有故事谁有酒,https://alimov2.a.kwimgs.com/upic/2022/06/07/08/BMjAyMjA2MDcwODUzMDhfOTU2MzA3MDg4Xzc2MjIyMDY3ODQ1XzJfMw==_b_B46865ae2d338c397781d7f42762848ee.mp4
924.41ms,斗鱼电影HD41,http://1.94.31.214:35450/douyu/59612
924.68ms,印度|Starmaa HD,https://smart.pendy.dpdns.org/Smart.php?id=starmaa_raj
924.73ms,济南新闻综合,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
924.91ms,贵州卫视,http://live.catvod.com/catvod.php?id=gzws
925.05ms,08-15 14:00:00_中国男篮经典赛_中国男篮历史精彩回顾：中国男篮6人上双大胜印度取得两连胜,http://one.loiey.top:55488/txsport/100002:20255727/344309/1773631400.m3u8?txtoken=197b4dd6b3ce4822f46eb1143ac443fd27e0b66943fd3f724d3b71ec88b9fe6cfa441abbb5a8db18961c901520488a2ea3defdaaca20005b5c83e34a3fcb1df1ebc5e8b02a2a9a39585f0879ca7acd99914df4023e1d7b8bf004ccb79e9a2bcee4ea0b37853d17ab9da784d1233525163a1579a0e5e95f46b853708f40
925.17ms,解说_小冉看电影,http://dns.yiandrive.com:13571/huya/17341907
925.26ms,08-14 08:00-世运会 铁人两项第一比赛日-铁人两项第一比赛日-全场回放,http://caonima.pendy.dpdns.org/migu/957157901?token=qCE7lHII47_L5eXMbMMo7KO7HuaitWUYHxsaqjtueiF_U4w-WlY9gQazbmhava00VgH_NC7zVG2nMmKOCxf4Uw&auth=
925.39ms,香港|翡翠台 backup,https://smart.pendy.dpdns.org/Smart.php?id=Jade_xue
925.70ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-34.m3u8
925.93ms,东南卫视,https://stream1.freetv.fun/dong-nan-wei-shi-gao-qing-4.ctv
926.07ms,咪视通-44,http://xiaoya.crccxw.top:35455/itv/3000000010000027691.m3u8
926.12ms,夹江新闻综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
926.18ms,深圳卫视,http://sh.lnott.top:880/dx61.m3u8
926.24ms,泰国|New,https://smart.pendy.dpdns.org/Smart.php?id=new_pat
926.25ms,兵器科技,http://sh.lnott.top:880/dx81.m3u8
926.31ms,河南电视剧,http://www.cdnstv.com:6398/hls/1113/index.m3u8
926.37ms,印度尼西亚|Music TV,https://smart.pendy.dpdns.org/Smart.php?id=MusicTV
926.38ms,咪视通-5,http://xiaoya.crccxw.top:35455/itv/3000000001000008176.m3u8
926.57ms,凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-6.m3u8
926.80ms,江门综合,https://stream1.freetv.fun/jiang-men-zong-he-7.ctv
926.94ms,CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=8dc7b786c408976ee73b6ee5a0e7bf7de8ed82ed22f8668130fa8f17f943f9aeefa99d71320e4b5ac6c57c70025c65d2b4c31a9dfca1ebed552d0e3d722521423806670cc55bb626ba456b64fe
926.95ms,电影频道|Rock Entertainment,https://smart.pendy.dpdns.org/Smart.php?id=Rockentertain
927.07ms,人间第一情,http://em.21dtv.com/songs/60064794.mkv
927.12ms,南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
927.17ms,老故事,http://ygbh.site/php/bfgd.php?id=166
927.23ms,大象的别样生活(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f80446c8a43c4357af8680057ec1669f/1200.m3u8
927.52ms,RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
927.63ms,青州文化旅游,http://1.94.31.214/php/qilu.php?id=wfqzwh
928.00ms,武汉四台经济,https://stream1.freetv.fun/wu-yi-jing-ji-1.m3u8
928.11ms,电影频道|Animax,https://smart.pendy.dpdns.org/Smart.php?id=Animax
928.12ms,深圳卫视,https://stream1.freetv.fun/b6f191d152cd68e82619bf81baa62725dd590bca499c810e11b4babbe75cf8d5.m3u8
928.21ms,1905国外电影,http://php.jdshipin.com:8880/1905.php?id=1905dy2
928.82ms,08-15 23:00-WTA辛辛那提站第九日-WTA辛辛那提站第九日-佟艺,http://caonima.pendy.dpdns.org/migu/956886064?token=qCE7lHII47_L5eXMbMMo7KO7HuaitWUYHxsaqjtueiF_U4w-WlY9gQazbmhava00VgH_NC7zVG2nMmKOCxf4Uw&auth=
928.95ms,歡喜就好,http://vdown.kuwo.cn:80/resource//t4/33/65/I4Vpjif2dxY.mp4
929.19ms,Logo East (720p),https://tvpass.org/live/LogoEast/hd
929.22ms,金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8
929.29ms,马来西亚|Sony HD,https://smart.pendy.dpdns.org/Smart.php?id=SetOne
929.72ms,远方的朋友我想你,https://alimov2.a.kwimgs.com/upic/2022/05/16/08/BMjAyMjA1MTYwODMxNTVfOTU2MzA3MDg4Xzc0NTM1OTQzNzI0XzJfMw==_b_B08acb9cfa44d8a9c6ad9c3d4fc02d72f.mp4
929.83ms,歌团★101,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240247623420.mp4
929.89ms,中国|CCTV-1 综合 HD,https://smart.pendy.dpdns.org/Smart.php?id=cctv1
929.91ms,CCTV8,http://www.freetv.top/migu/624878356.m3u8?migutoken=e6e1b0f11b3900539ca13088ccf9da6d0a771d58a295315011db1676c607e4bfd4d2ecf8b5f89e888d98843c67f6657703a3192a098894da656341d37aaa2d4abf591b1a09d80e6fff894dd29d
930.06ms,「斗鱼」原神,http://live.iill.top/douyu.php?id=10853239
930.28ms,福山综合,http://1.94.31.214/php/qilu.php?id=ytfszh
930.37ms,湖北卫视,http://sh.lnott.top:880/dx42.m3u8
930.59ms,斗鱼电影HD42,http://1.94.31.214:35450/douyu/925724
930.83ms,江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
930.95ms,CCTV14,http://39.164.160.249:9901/tsfile/live/0014_1.m3u8
931.03ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-1.m3u8
931.06ms,广东卫视,https://mursor.ottiptv.cc/migu/608831231.m3u8?migutoken=c9513a1ff8bc91ec7328f67ecd5db4d1db9d423e3e30a9f902ab660b43f268885909985f4fc9c0861be74c33f6147215fa95b847fa1fccbd650d0ff3db3177de8deae5e4f8dc7906ca5e544f9f
931.15ms,新闻频道|Skynews,https://smart.pendy.dpdns.org/Smart.php?id=skynews_twn
931.39ms,「斗鱼」原神,http://1.94.31.214:35450/douyu/10853239
931.81ms,马来西亚|Ceria,https://smart.pendy.dpdns.org/Smart.php?id=Ceria
931.86ms,解说_小冉看电影,http://cfss.cc/cdn/hy/17341907.flv
931.87ms,邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
931.92ms,青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8
931.93ms,飞碟之谜02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
931.96ms,歌团★152,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151273206.mp4
932.00ms,CGTN法语,http://ygbh.site/php/bfgd.php?id=307
932.14ms,歌团★043,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239837532125.mp4
932.48ms,体育频道|SPOTV 1 HD,https://smart.pendy.dpdns.org/Smart.php?id=go_spotv
932.54ms,《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
932.57ms,Eleven一,https://smart.pendy.dpdns.org/Smart.php?id=golfchannel_twn
932.62ms,南宁文旅HD,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
932.62ms,CCTV1,https://stream1.freetv.fun/e87ac64457c976111fc8524f11c25da508b807c29647c571b45ab13a609917c2.m3u8
932.65ms,Japanim TV,https://foxkidstv.be:3369/stream/play.m3u8
932.66ms,新闻频道|CNN backup,https://smart.pendy.dpdns.org/Smart.php?id=cnn_twn
932.73ms,胶州生活,http://1.94.31.214/php/qilu.php?id=qdjzsh
932.83ms,「斗鱼」原神,https://live.iill.top/douyu/10853239
932.86ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-17.ctv
932.87ms,山西社会与法治,http://angtv.cn/live/shanxi.php?id=sxshfz
933.28ms,马来西亚|TVB Classic,https://smart.pendy.dpdns.org/Smart.php?id=Tvbclassic
933.33ms,印度|Sony Yay Tamil,https://smart.pendy.dpdns.org/Smart.php?id=sonyyaytam_raj
933.45ms,内蒙古卫视,http://ygbh.site/php/bfgd.php?id=110
933.49ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-9.ctv
933.57ms,CGTN,http://ygbh.site/php/bfgd.php?id=134
933.59ms,重温经典,http://ygbh.site/php/bfgd.php?id=636
933.81ms,青海卫视,http://ygbh.site/php/bfgd.php?id=111
933.93ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-28.ctv
934.02ms,儿童频道|Baby TV Eng,https://smart.pendy.dpdns.org/Smart.php?id=Babytv
934.36ms,深圳青工广播,http://live.xmcdn.com/live/267/64.m3u8
934.52ms,DJ[1280*720],https://vdse.bdstatic.com//89125075c8eff065022858f7ab9f45ac.mp4
934.54ms,苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
935.22ms,电影频道|Celestial Classic,https://smart.pendy.dpdns.org/Smart.php?id=Celestial2
935.27ms,印度|Zee Business,https://smart.pendy.dpdns.org/Smart.php?id=Zeebusiness
935.28ms,重庆卫视,http://ygbh.site/php/bfgd.php?id=107
935.50ms,辽宁公共,https://cc06.tv12.xyz/76.m3u8
935.55ms,辽宁影视剧,https://stream1.freetv.fun/liao-zhu-ying-shi-ju-2.m3u8
935.59ms,湖北卫视,https://epg.pw/stream/d624845bae92dcd8ae15384141ea8ed6ceb2c96b8a3fe32564f7f295feff46f4.m3u8
935.76ms,CGTN阿拉伯语,https://mursor.ottiptv.cc/migu/609154345.m3u8?migutoken=e914b63f404e504a2d56f8b4e1406b7057fcae91ff8b8627440659aaae216f2e7b62decdce996a1f4545a4ea51a71c8f44a204f06ad41737aae40b0d623c580261bda6550cf4245b8e648cf912
935.82ms,歌团★131,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240350575186.mp4
936.42ms,08-15 19:15:00-赛车-2025赛季MotoGP奥地利大奖赛周五练习时段2,http://caonima.pendy.dpdns.org/txevent/100002:20255496?pid=343075&lid=1772899200&token=kZv_guY7gHcgS7rOBqjTg8IGJqGRIh8axKZKMvuu-CAy77NVsiIQepcnKY8Aba50hspoYXFekxpKWV-jcNZRjUv_DBYrU49M1ZP1XuTNZyzBAhii1ghsj8WxfABEjaQO&auth=
936.44ms,CCTV3,https://stream1.freetv.fun/33711cece64c9077907fa3caea452361f539772402550ca53ae2c9b00a3211b3.m3u8
936.69ms,「B站」JJ斗地主,http://live.iill.top/bilibili.php?id=22021983
936.90ms,印度|Zee Cinema HD,https://smart.pendy.dpdns.org/Smart.php?id=Zeecinemahd
936.93ms,四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111
937.26ms,体育频道|Supersports 1,https://smart.pendy.dpdns.org/Smart.php?id=Assp1
937.28ms,神思-SianNewsRadio,http://stream3.xiancity.cn/1/sd/live.m3u8
937.36ms,2021年最好听的DJ串烧[1280*720],https://vdse.bdstatic.com//cd396057d1fbcb12f0600d38a16effbc.mp4
937.39ms,湖北卫视,https://www.freetv.top/migu/947472496.m3u8?migutoken=6e75d82b1b232311c23771e74b407d98c985d05aa880e338100643456110a36f1f29adbc71e79dc1f8a732de02c1b7718c9c67890b0409f2eea4bb084ad1c64ab326df0581b1d3eec95dc7e6b8
937.45ms,经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
937.66ms,东方卫视,https://cc06.tv12.xyz/37.m3u8
937.81ms,阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257647.mp4
938.15ms,泰国|PPTV Thailand1,https://smart.pendy.dpdns.org/Smart.php?id=pptv_pat
938.19ms,青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-64.m3u8
938.40ms,湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
938.56ms,CCTV17,https://www.freetv.top/migu/673168256.m3u8?migutoken=dff047a9026f526223c0ed1adbfabbe258e37787a9dbf6c13ddfa3dfc5be6fc055e4ec23f97b75ae545c0a460100ac52ba7ebcfbc7dc5b37f2c7cd2138c72751b2aa7e843867bd1e89f39c0060
939.48ms,贵州卫视,http://ygbh.site/php/bfgd.php?id=101
939.64ms,中国天气,http://ygbh.site/php/bfgd.php?id=160
940.06ms,辽宁卫视,https://cc06.tv12.xyz/70.m3u8
940.07ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-21.ctv
940.12ms,中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-9.ctv
940.14ms,体育频道|WWE,https://smart.pendy.dpdns.org/Smart.php?id=Wwe
940.20ms,外国影院,http://ygbh.site/php/bfgd.php?id=291
940.22ms,甘肃卫视,https://cc06.tv12.xyz/44.m3u8
940.24ms,可克达拉综合,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
940.37ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-13.m3u8
940.54ms,歌团★125,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240001228776.mp4
940.65ms,陕西卫视,http://zqh2333.top:2222/rtp/239.93.25.205:5140
940.74ms,八大戏剧,https://stream1.freetv.fun/6b1701a07ea621155cdaa9ee604b6c6ebc763093fafaf493ce7a3c2e206be799.m3u8
940.87ms,纪录频道|BBC Earth Lifestyle,https://smart.pendy.dpdns.org/Smart.php?id=bbclifestyle_twn
941.15ms,动物星球,https://stream1.freetv.fun/dong-wu-xing-qiu-1.m3u8
941.22ms,歌团★085,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239995197198.mp4
941.50ms,韩国|EBS Kids,https://smart.pendy.dpdns.org/Smart.php?id=ebskids_korea
941.51ms,08-13 16:30-全运会篮球资格赛-全运会女篮资格赛B组-辽宁92:61河北-全场回放（原声）,http://caonima.pendy.dpdns.org/migu/957147445?token=qCE7lHII47_L5eXMbMMo7KO7HuaitWUYHxsaqjtueiF_U4w-WlY9gQazbmhava00VgH_NC7zVG2nMmKOCxf4Uw&auth=
941.83ms,渭源综合,https://play.kankanlive.com/live/1701943385631927.m3u8
941.84ms,黑龙江卫视,http://ygbh.site/php/bfgd.php?id=095
942.02ms,兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd
942.14ms,台湾|博斯无限,https://smart.pendy.dpdns.org/Smart.php?id=bosiunlimited_twn
942.17ms,湖南卫视,https://epg.pw/stream/66f6c4acdd342253033a30dfe3007ff934b0cd9048561539a9e6c8290d45e365.m3u8
942.18ms,梨园频道,http://gcw.bdcdn.shoujiduoduo.com/v/190507/bc0fcf2785f707597273caf592c9a78f.mp4
942.33ms,歌团★023,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150331617.mp4
942.53ms,CCTV15,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225818/index.m3u8
942.72ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-17.ctv
942.91ms,印度|Astro KTV,https://smart.pendy.dpdns.org/Smart.php?id=Astroktv
943.05ms,吃米滴虫,http://1.94.31.214:35450/douyu/315457
943.18ms,四川科教,https://stream1.freetv.fun/si-chuan-ke-jiao-4.ctv
943.19ms,83射雕英雄传,https://live.metshop.top/yy/1354210357
943.74ms,承德新闻综合,https://jwcdnqx.hebyun.com.cn/live/cdsxwzhtv/1500k/tzwj_video.m3u8
944.01ms,滨城TV,http://1.94.31.214/php/qilu.php?id=bzbctv
944.36ms,新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-10.m3u8
944.48ms,CCTV4,http://120.238.94.10:9901/tsfile/live/1021_1.m3u8
944.52ms,江苏武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd
944.63ms,08-16 20:00-重庆狼队 vs 杭州LGD.NBW-重庆狼队 vs 杭州LGD.NBW-官方解说,http://caonima.pendy.dpdns.org/migu/957036948?token=qCE7lHII47_L5eXMbMMo7KO7HuaitWUYHxsaqjtueiF_U4w-WlY9gQazbmhava00VgH_NC7zVG2nMmKOCxf4Uw&auth=
944.63ms,08-16 03:30-西甲联赛-比利亚雷亚尔 vs 皇家奥维多-洪宇青,http://caonima.pendy.dpdns.org/migu/957172274?token=qCE7lHII47_L5eXMbMMo7KO7HuaitWUYHxsaqjtueiF_U4w-WlY9gQazbmhava00VgH_NC7zVG2nMmKOCxf4Uw&auth=
944.67ms,马来西亚|NTV7,https://smart.pendy.dpdns.org/Smart.php?id=NTV7
945.13ms,韩国太妍13,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295818399.mp4
945.19ms,HOY77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
945.20ms,歌团★107,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240340899550.mp4
945.31ms,豆瓣高分,http://1.94.31.214:35450/douyu/8770422
945.38ms,家庭影院,http://ygbh.site/php/bfgd.php?id=289
945.46ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-19.ctv
945.46ms,台湾|中视新闻台,https://smart.pendy.dpdns.org/Smart.php?id=zhongshinews_twn
945.80ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-14.ctv
945.86ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-3.m3u8
945.97ms,新疆卫视,http://j.x.bkpcp.top/jx/XJWS
946.28ms,08-13 11:20-世运会 浮士德球第五比赛日-浮士德球第五比赛日女子、男子铜牌赛、决赛-全场回放（二）,http://caonima.pendy.dpdns.org/migu/957150183?token=qCE7lHII47_L5eXMbMMo7KO7HuaitWUYHxsaqjtueiF_U4w-WlY9gQazbmhava00VgH_NC7zVG2nMmKOCxf4Uw&auth=
946.74ms,台湾|博斯高球2 HD,https://smart.pendy.dpdns.org/Smart.php?id=bosigolf2_twn
946.80ms,溧水新闻综合,http://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
946.93ms,江苏卫视,https://cc06.tv12.xyz/61.m3u8
946.93ms,CCTV13,http://gfr.x3322.net:9901/tsfile/live/1078_1.m3u8
947.16ms,广西卫视,http://sh.lnott.top:880/dx41.m3u8
947.22ms,myTV SUPER 18台,http://edgeware-live.edgeware.tvb.com/__cl/slocalr43/__c/ott_C18_hevc/__op/cenc_m/__f/index.mpd?sig=a87a27318f0d6c86ea9932276f3dba07&ext_start_limit=1755368541&int_start_limit=1755368541&ts=1755368541&c=121779152
947.42ms,石家庄生活,https://stream1.freetv.fun/shi-jia-zhuang-sheng-huo-2.ctv
947.43ms,RadioMensaje TV (720p),https://eu1.servers10.com:8081/8230/index.m3u8
947.46ms,歌团★070,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240203243765.mp4
947.49ms,家庭理财,http://ygbh.site/php/bfgd.php?id=139
947.63ms,江苏影视,https://stream1.freetv.fun/a89dd489fa013bc4f36bcc4afe388f1783e2251c276e2566a9359d68a61c6d91.ctv
947.68ms,安徽卫视,http://j.x.bkpcp.top/jx/ANHUIHD
947.73ms,夏洛特烦恼,https://www.goodiptv.club/yy/1354936201
947.75ms,体育频道|Astro EPL 1 backup,https://smart.pendy.dpdns.org/Smart.php?id=go_assp1x
947.78ms,CCTV10,https://neibu.pendy.dpdns.org/Smart.php?id=cctv10hd
947.98ms,咪视通-45,http://xiaoya.crccxw.top:35455/itv/3000000010000031669.m3u8
948.21ms,河南卫视,http://live.catvod.com/catvod.php?id=hnws
948.23ms,电子体育,http://ygbh.site/php/bfgd.php?id=143
948.32ms,大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
948.49ms,兄弟情深(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/30a35b521af54f1a88d74f7215ece1d3/1200.m3u8
948.77ms,咪视通-2,http://xiaoya.crccxw.top:35455/itv/3000000001000005969.m3u8
949.19ms,「WTT」23:15 单打资格赛第一、二轮 单打资格赛第一、二轮 混采区,https://tv-1.iill.top/Migu/dLJmSZ
949.20ms,陕西卫视,https://www.freetv.top/migu/738910838.m3u8?migutoken=3899cd1daaa04f812c6d4b13126e3c00ad177635abc5559f1b596e814ff8eb3d745e7bd40b881206a2852a5ed041ca424112cf1d9b385c72ea9de42c8d86f45227af0f51a8b4f4c18a038a8e6d
949.24ms,印度|Asianet,https://smart.pendy.dpdns.org/Smart.php?id=asianet_raj
949.34ms,浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
949.34ms,内蒙农牧,http://play1-qk.nmtv.cn:80/live/1686561299036179.m3u8
949.34ms,深圳卫视,http://113.57.111.4:1111/tsfile/live/1023_1.m3u8
949.35ms,翡翠台,http://120.198.101.106:9901/tsfile/live/1007_1.m3u8?key=txiptv
949.42ms,倚天屠龙记,https://live.metshop.top/yy/1382818085
949.44ms,[VGA]ntv plus,https://stream1.freetv.fun/9b1d2634ded81a6f0c6b081dc085a8ae6a7b15bf2052ee9ff3dc67beb175664c.m3u8
949.60ms,CCTV5,https://www.freetv.top/migu/641886683.m3u8?migutoken=13cc5084dacec107984b1a7783716f0b4d6205d02eda857fd393403d7db53274097bd692c96c6659920f5a71a931792d21535bdc3cfcfc05b2cf171f006a834f370f0e50d3727a799c636657c8
949.91ms,08-17 19:00-TES vs BLG-TES vs BLG-官方解说,http://caonima.pendy.dpdns.org/migu/957001411?token=qCE7lHII47_L5eXMbMMo7KO7HuaitWUYHxsaqjtueiF_U4w-WlY9gQazbmhava00VgH_NC7zVG2nMmKOCxf4Uw&auth=
949.97ms,「B站」绝地求生,https://live.iill.top/bilibili/98
950.12ms,江苏-KiangsuTrafficRadio,http://lzlive.vojs.cn/4TaHTeL/92/live.m3u8
950.13ms,NBC Sports Boston (1080p),https://tvpass.org/live/nbc-sports-boston/hd
950.20ms,[HD]viutvsix *t,https://stream1.freetv.fun/5472663d134238b3af8ed9f3ca7e937e5faebab1323b42fca699b36b50505568.ctv
950.60ms,绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-4.m3u8
950.66ms,[HD]美亞電影 *t,https://stream1.freetv.fun/b4e2750658d9c1cb014f00a2ea06855e5e0c9c245e07825f8a81901237ae5a62.ctv
950.85ms,四川｜长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
950.92ms,CCTV12,http://ygbh.site/php/bfgd.php?id=131
950.99ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-3.m3u8
951.15ms,KABC-DT1 (720p),https://tvpass.org/live/abc-kabc-los-angeles-ca/hd
951.33ms,武进生活,https://live.wjyanghu.com/live/CH2.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
951.48ms,临淄新闻综合,http://1.94.31.214/php/qilu.php?id=zblzxw
951.55ms,庆阳综合,https://play.kankanlive.com/live/1700643403411931.m3u8
951.70ms,青州综合,http://1.94.31.214/php/qilu.php?id=wfqzzh
951.96ms,歌团★053,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240184339138.mp4
952.34ms,临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
952.54ms,新闻频道|DW (Deutsch),https://smart.pendy.dpdns.org/Smart.php?id=dw_twn
952.59ms,解说_老皮讲电影,http://1.94.31.214:35450/huya/16968572
952.62ms,浙江卫视,https://cc06.tv12.xyz/117.m3u8
952.62ms,夜店伤感DJ舞曲陈瑞不再爱你加美女舞蹈 真是,https://vd4.bdstatic.com/mda-kge0jayex19bu43g/v1-cae/1080p/mda-kge0jayex19bu43g.mp4
952.66ms,探秘雨林利爪族(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5a8fd3e4e8ba4ca5b62f1b90ae9c3640/1200.m3u8
952.72ms,CCTV11,http://www.cdnstv.com:6398/hls/11/index.m3u8
952.88ms,myTV SUPER 直播足球3台,http://edgeware-live.edgeware.tvb.com/__cl/slocalr43/__c/ott_EVT3_hevc/__op/cenc_m/__f/index.mpd?sig=8a81cb42ac19a54814e0e939899085bd&ext_start_limit=1755368542&int_start_limit=1755368542&ts=1755368542&c=121779152
